Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-19 00:00:00-04:00,10.6899995803833,10.789999961853027,10.630000114440918,10.75,60195700,0.0,0.0
2025-05-20 00:00:00-04:00,10.789999961853027,10.84000015258789,10.65999984741211,10.720000267028809,61063800,0.0,0.0
2025-05-21 00:00:00-04:00,10.65999984741211,10.6899995803833,10.449999809265137,10.479999542236328,89090500,0.0,0.0
2025-05-22 00:00:00-04:00,10.479999542236328,10.5,10.34000015258789,10.4399995803833,94081100,0.0,0.0
2025-05-23 00:00:00-04:00,10.300000190734863,10.40999984741211,10.289999961853027,10.359999656677246,80519000,0.0,0.0
2025-05-27 00:00:00-04:00,10.449999809265137,10.489999771118164,10.210000038146973,10.3100004196167,89066800,0.0,0.0
2025-05-28 00:00:00-04:00,10.319999694824219,10.34000015258789,10.149999618530273,10.170000076293945,102335600,0.0,0.0
2025-05-29 00:00:00-04:00,10.210000038146973,10.279999732971191,10.109999656677246,10.220000267028809,101642200,0.0,0.0
2025-05-30 00:00:00-04:00,10.180000305175781,10.460000038146973,10.119999885559082,10.380000114440918,152191600,0.0,0.0
2025-06-02 00:00:00-04:00,10.270000457763672,10.279999732971191,9.880000114440918,9.979999542236328,170340800,0.0,0.0
2025-06-03 00:00:00-04:00,9.970000267028809,10.229999542236328,9.890000343322754,10.1899995803833,121584300,0.0,0.0
2025-06-04 00:00:00-04:00,10.1899995803833,10.369999885559082,10.180000305175781,10.239999771118164,123191200,0.0,0.0
2025-06-05 00:00:00-04:00,10.199999809265137,10.25,10.029999732971191,10.100000381469727,133191400,0.0,0.0
2025-06-06 00:00:00-04:00,10.15999984741211,10.350000381469727,10.149999618530273,10.260000228881836,105916700,0.0,0.0
2025-06-09 00:00:00-04:00,10.289999961853027,10.449999809265137,10.289999961853027,10.34000015258789,63638900,0.0,0.0
2025-06-10 00:00:00-04:00,10.380000114440918,10.649999618530273,10.359999656677246,10.600000381469727,87955500,0.0,0.0
2025-06-11 00:00:00-04:00,10.640000343322754,10.770000457763672,10.609999656677246,10.65999984741211,93094900,0.0,0.0
2025-06-12 00:00:00-04:00,10.579999923706055,10.59000015258789,10.430000305175781,10.529999732971191,76393300,0.0,0.0
2025-06-13 00:00:00-04:00,10.470000267028809,10.510000228881836,10.380000114440918,10.430000305175781,90106200,0.0,0.0
2025-06-16 00:00:00-04:00,10.5,10.670000076293945,10.5,10.619999885559082,75195200,0.0,0.0
2025-06-17 00:00:00-04:00,10.59000015258789,10.630000114440918,10.380000114440918,10.420000076293945,100969400,0.0,0.0
2025-06-18 00:00:00-04:00,10.430000305175781,10.529999732971191,10.399999618530273,10.430000305175781,82770200,0.0,0.0
